Date,Date_quarter,Holding,HoldingValue
2022-10-03,2022Q4,ALMENDRAL,463840.92726409854
2022-10-03,2022Q4,ANTARCHILE,5133059.572730492
2022-10-03,2022Q4,IAM,587574.864808374
2022-10-03,2022Q4,INVERCAP,410265.96330640034
2022-10-03,2022Q4,QUINENCO,0.0
2022-10-04,2022Q4,ALMENDRAL,457481.02767786896
2022-10-04,2022Q4,ANTARCHILE,5291501.634104439
2022-10-04,2022Q4,IAM,586282.8153674342
2022-10-04,2022Q4,INVERCAP,422224.6649712
2022-10-04,2022Q4,QUINENCO,0.0
2022-10-05,2022Q4,ALMENDRAL,461632.398164964
2022-10-05,2022Q4,ANTARCHILE,5241391.2927993275
2022-10-05,2022Q4,IAM,580899.2760301847
2022-10-05,2022Q4,INVERCAP,409233.13681824005
2022-10-05,2022Q4,QUINENCO,0.0
2022-10-06,2022Q4,ALMENDRAL,456219.0110497921
2022-10-06,2022Q4,ANTARCHILE,5232166.639922737
2022-10-06,2022Q4,IAM,588190.1264469167
2022-10-06,2022Q4,INVERCAP,402737.37274176005
2022-10-06,2022Q4,QUINENCO,0.0
2022-10-07,2022Q4,ALMENDRAL,447866.4536297569
2022-10-07,2022Q4,ANTARCHILE,5078230.330539814
2022-10-07,2022Q4,IAM,593727.481193802
2022-10-07,2022Q4,INVERCAP,398092.90142707684
2022-10-07,2022Q4,QUINENCO,0.0
2022-10-08,2022Q4,ALMENDRAL,447866.4536297569
2022-10-08,2022Q4,ANTARCHILE,5078230.330539814
2022-10-08,2022Q4,IAM,593727.481193802
2022-10-08,2022Q4,INVERCAP,398092.90142707684
2022-10-08,2022Q4,QUINENCO,0.0
2022-10-09,2022Q4,ALMENDRAL,447866.4536297569
2022-10-09,2022Q4,ANTARCHILE,5078230.330539814
2022-10-09,2022Q4,IAM,593727.481193802
2022-10-09,2022Q4,INVERCAP,398092.90142707684
2022-10-09,2022Q4,QUINENCO,0.0
2022-10-10,2022Q4,ALMENDRAL,447866.4536297569
2022-10-10,2022Q4,ANTARCHILE,5078230.330539814
2022-10-10,2022Q4,IAM,593727.481193802
2022-10-10,2022Q4,INVERCAP,398092.90142707684
2022-10-10,2022Q4,QUINENCO,0.0
2022-10-11,2022Q4,ALMENDRAL,431742.53065787995
2022-10-11,2022Q4,ANTARCHILE,4928376.292915959
2022-10-11,2022Q4,IAM,584190.9257963886
2022-10-11,2022Q4,INVERCAP,376689.3587950752
2022-10-11,2022Q4,QUINENCO,0.0
2022-10-12,2022Q4,ALMENDRAL,431742.53065787995
2022-10-12,2022Q4,ANTARCHILE,4944230.609401151
2022-10-12,2022Q4,IAM,578345.940230232
2022-10-12,2022Q4,INVERCAP,368699.5689810048
2022-10-12,2022Q4,QUINENCO,0.0
2022-10-13,2022Q4,ALMENDRAL,436724.175242394
2022-10-13,2022Q4,ANTARCHILE,4991068.983931249
2022-10-13,2022Q4,IAM,577822.9678374707
2022-10-13,2022Q4,INVERCAP,357916.600614048
2022-10-13,2022Q4,QUINENCO,0.0
2022-10-14,2022Q4,ALMENDRAL,444960.49428879045
2022-10-14,2022Q4,ANTARCHILE,4969528.636298542
2022-10-14,2022Q4,IAM,584498.5566156601
2022-10-14,2022Q4,INVERCAP,363652.36029357987
2022-10-14,2022Q4,QUINENCO,0.0
2022-10-15,2022Q4,ALMENDRAL,444960.49428879045
2022-10-15,2022Q4,ANTARCHILE,4969528.636298542
2022-10-15,2022Q4,IAM,584498.5566156601
2022-10-15,2022Q4,INVERCAP,363652.36029357987
2022-10-15,2022Q4,QUINENCO,0.0
2022-10-16,2022Q4,ALMENDRAL,444960.49428879045
2022-10-16,2022Q4,ANTARCHILE,4969528.636298542
2022-10-16,2022Q4,IAM,584498.5566156601
2022-10-16,2022Q4,INVERCAP,363652.36029357987
2022-10-16,2022Q4,QUINENCO,0.0
2022-10-17,2022Q4,ALMENDRAL,443499.21187733306
2022-10-17,2022Q4,ANTARCHILE,5159422.879047272
2022-10-17,2022Q4,IAM,593727.481193802
2022-10-17,2022Q4,INVERCAP,363762.78828288004
2022-10-17,2022Q4,QUINENCO,0.0
2022-10-18,2022Q4,ALMENDRAL,453329.657190774
2022-10-18,2022Q4,ANTARCHILE,5050734.342484996
2022-10-18,2022Q4,IAM,593696.7181118748
2022-10-18,2022Q4,INVERCAP,370258.55235936
2022-10-18,2022Q4,QUINENCO,0.0
2022-10-19,2022Q4,ALMENDRAL,451336.9993569684
2022-10-19,2022Q4,ANTARCHILE,5049736.465384256
2022-10-19,2022Q4,IAM,589113.018904731
2022-10-19,2022Q4,INVERCAP,368732.0478013872
2022-10-19,2022Q4,QUINENCO,0.0
2022-10-20,2022Q4,ALMENDRAL,513690.5840731353
2022-10-20,2022Q4,ANTARCHILE,5240512.658171442
2022-10-20,2022Q4,IAM,587574.864808374
2022-10-20,2022Q4,INVERCAP,347523.37809168
2022-10-20,2022Q4,QUINENCO,0.0
2022-10-21,2022Q4,ALMENDRAL,487520.3445224884
2022-10-21,2022Q4,ANTARCHILE,5132152.218259168
2022-10-21,2022Q4,IAM,590651.173001088
2022-10-21,2022Q4,INVERCAP,352719.98935286404
2022-10-21,2022Q4,QUINENCO,0.0
2022-10-22,2022Q4,ALMENDRAL,487520.3445224884
2022-10-22,2022Q4,ANTARCHILE,5132152.218259168
2022-10-22,2022Q4,IAM,590651.173001088
2022-10-22,2022Q4,INVERCAP,352719.98935286404
2022-10-22,2022Q4,QUINENCO,0.0
2022-10-23,2022Q4,ALMENDRAL,487520.3445224884
2022-10-23,2022Q4,ANTARCHILE,5132152.218259168
2022-10-23,2022Q4,IAM,590651.173001088
2022-10-23,2022Q4,INVERCAP,352719.98935286404
2022-10-23,2022Q4,QUINENCO,0.0
2022-10-24,2022Q4,ALMENDRAL,483219.52469785797
2022-10-24,2022Q4,ANTARCHILE,5042213.721053554
2022-10-24,2022Q4,IAM,590589.6468372337
2022-10-24,2022Q4,INVERCAP,352914.8622751584
2022-10-24,2022Q4,QUINENCO,0.0
2022-10-25,2022Q4,ALMENDRAL,477241.5511964412
2022-10-25,2022Q4,ANTARCHILE,5218497.2992609665
2022-10-25,2022Q4,IAM,592189.327097445
2022-10-25,2022Q4,INVERCAP,346873.801684032
2022-10-25,2022Q4,QUINENCO,0.0
2022-10-26,2022Q4,ALMENDRAL,477855.9540285312
2022-10-26,2022Q4,ANTARCHILE,5214332.681235595
2022-10-26,2022Q4,IAM,596680.7370588074
2022-10-26,2022Q4,INVERCAP,344275.49605344003
2022-10-26,2022Q4,QUINENCO,0.0
2022-10-27,2022Q4,ALMENDRAL,489861.71747721
2022-10-27,2022Q4,ANTARCHILE,5367625.714270819
2022-10-27,2022Q4,IAM,609109.022157372
2022-10-27,2022Q4,INVERCAP,336993.7445237059
2022-10-27,2022Q4,QUINENCO,0.0
2022-10-28,2022Q4,ALMENDRAL,489097.8653075845
2022-10-28,2022Q4,ANTARCHILE,5310460.013384749
2022-10-28,2022Q4,IAM,612185.330350086
2022-10-28,2022Q4,INVERCAP,327958.1366933223
2022-10-28,2022Q4,QUINENCO,0.0
2022-10-29,2022Q4,ALMENDRAL,489097.8653075845
2022-10-29,2022Q4,ANTARCHILE,5310460.013384749
2022-10-29,2022Q4,IAM,612185.330350086
2022-10-29,2022Q4,INVERCAP,327958.1366933223
2022-10-29,2022Q4,QUINENCO,0.0
2022-10-30,2022Q4,ALMENDRAL,489097.8653075845
2022-10-30,2022Q4,ANTARCHILE,5310460.013384749
2022-10-30,2022Q4,IAM,612185.330350086
2022-10-30,2022Q4,INVERCAP,327958.1366933223
2022-10-30,2022Q4,QUINENCO,0.0
2022-10-31,2022Q4,ALMENDRAL,489097.8653075845
2022-10-31,2022Q4,ANTARCHILE,5310460.013384749
2022-10-31,2022Q4,IAM,612185.330350086
2022-10-31,2022Q4,INVERCAP,327958.1366933223
2022-10-31,2022Q4,QUINENCO,0.0
2022-11-01,2022Q4,ALMENDRAL,489097.8653075845
2022-11-01,2022Q4,ANTARCHILE,5310460.013384749
2022-11-01,2022Q4,IAM,612185.330350086
2022-11-01,2022Q4,INVERCAP,327958.1366933223
2022-11-01,2022Q4,QUINENCO,0.0
2022-11-02,2022Q4,ALMENDRAL,490376.4874176097
2022-11-02,2022Q4,ANTARCHILE,5283253.439504723
2022-11-02,2022Q4,IAM,612185.330350086
2022-11-02,2022Q4,INVERCAP,335798.52393363364
2022-11-02,2022Q4,QUINENCO,0.0
2022-11-03,2022Q4,ALMENDRAL,491522.265672048
2022-11-03,2022Q4,ANTARCHILE,5191113.047514324
2022-11-03,2022Q4,IAM,609109.022157372
2022-11-03,2022Q4,INVERCAP,328490.7893475936
2022-11-03,2022Q4,QUINENCO,0.0
2022-11-04,2022Q4,ALMENDRAL,493182.81386688596
2022-11-04,2022Q4,ANTARCHILE,5307913.360115347
2022-11-04,2022Q4,IAM,604494.559868301
2022-11-04,2022Q4,INVERCAP,357267.02420640003
2022-11-04,2022Q4,QUINENCO,0.0
2022-11-05,2022Q4,ALMENDRAL,493182.81386688596
2022-11-05,2022Q4,ANTARCHILE,5307913.360115347
2022-11-05,2022Q4,IAM,604494.559868301
2022-11-05,2022Q4,INVERCAP,357267.02420640003
2022-11-05,2022Q4,QUINENCO,0.0
2022-11-06,2022Q4,ALMENDRAL,493182.81386688596
2022-11-06,2022Q4,ANTARCHILE,5307913.360115347
2022-11-06,2022Q4,IAM,604494.559868301
2022-11-06,2022Q4,INVERCAP,357267.02420640003
2022-11-06,2022Q4,QUINENCO,0.0
2022-11-07,2022Q4,ALMENDRAL,494295.38115742744
2022-11-07,2022Q4,ANTARCHILE,5437040.309411085
2022-11-07,2022Q4,IAM,609109.022157372
2022-11-07,2022Q4,INVERCAP,353109.7351974528
2022-11-07,2022Q4,QUINENCO,0.0
2022-11-08,2022Q4,ALMENDRAL,499459.68604337366
2022-11-08,2022Q4,ANTARCHILE,5616421.078865782
2022-11-08,2022Q4,IAM,612093.0411043045
2022-11-08,2022Q4,INVERCAP,363762.78828288004
2022-11-08,2022Q4,QUINENCO,0.0
2022-11-09,2022Q4,ALMENDRAL,488250.9857282171
2022-11-09,2022Q4,ANTARCHILE,5584286.200087957
2022-11-09,2022Q4,IAM,609109.022157372
2022-11-09,2022Q4,INVERCAP,360911.14785330533
2022-11-09,2022Q4,QUINENCO,0.0
2022-11-10,2022Q4,ALMENDRAL,487370.895184953
2022-11-10,2022Q4,ANTARCHILE,5472542.727290926
2022-11-10,2022Q4,IAM,609109.022157372
2022-11-10,2022Q4,INVERCAP,375779.951824368
2022-11-10,2022Q4,QUINENCO,0.0
2022-11-11,2022Q4,ALMENDRAL,485760.1634359602
2022-11-11,2022Q4,ANTARCHILE,5371200.252899617
2022-11-11,2022Q4,IAM,609109.022157372
2022-11-11,2022Q4,INVERCAP,391694.573811744
2022-11-11,2022Q4,QUINENCO,0.0
2022-11-12,2022Q4,ALMENDRAL,485760.1634359602
2022-11-12,2022Q4,ANTARCHILE,5371200.252899617
2022-11-12,2022Q4,IAM,609109.022157372
2022-11-12,2022Q4,INVERCAP,391694.573811744
2022-11-12,2022Q4,QUINENCO,0.0
2022-11-13,2022Q4,ALMENDRAL,485760.1634359602
2022-11-13,2022Q4,ANTARCHILE,5371200.252899617
2022-11-13,2022Q4,IAM,609109.022157372
2022-11-13,2022Q4,INVERCAP,391694.573811744
2022-11-13,2022Q4,QUINENCO,0.0
2022-11-14,2022Q4,ALMENDRAL,481592.18746691674
2022-11-14,2022Q4,ANTARCHILE,5350185.966137107
2022-11-14,2022Q4,IAM,606032.713964658
2022-11-14,2022Q4,INVERCAP,393708.2606754528
2022-11-14,2022Q4,QUINENCO,0.0
2022-11-15,2022Q4,ALMENDRAL,471595.687333992
2022-11-15,2022Q4,ANTARCHILE,5208949.960522001
2022-11-15,2022Q4,IAM,609109.022157372
2022-11-15,2022Q4,INVERCAP,408128.85692523845
2022-11-15,2022Q4,QUINENCO,0.0
2022-11-16,2022Q4,ALMENDRAL,470101.19395863777
2022-11-16,2022Q4,ANTARCHILE,5187767.167962867
2022-11-16,2022Q4,IAM,608801.3913381005
2022-11-16,2022Q4,INVERCAP,434501.6590757472
2022-11-16,2022Q4,QUINENCO,0.0
2022-11-17,2022Q4,ALMENDRAL,468274.590944316
2022-11-17,2022Q4,ANTARCHILE,5210272.979952209
2022-11-17,2022Q4,IAM,606094.2401285123
2022-11-17,2022Q4,INVERCAP,402802.3303825248
2022-11-17,2022Q4,QUINENCO,0.0
2022-11-18,2022Q4,ALMENDRAL,468274.590944316
2022-11-18,2022Q4,ANTARCHILE,5162940.9572960185
2022-11-18,2022Q4,IAM,615230.8754608729
2022-11-18,2022Q4,INVERCAP,409882.71322588803
2022-11-18,2022Q4,QUINENCO,0.0
2022-11-19,2022Q4,ALMENDRAL,468274.590944316
2022-11-19,2022Q4,ANTARCHILE,5162940.9572960185
2022-11-19,2022Q4,IAM,615230.8754608729
2022-11-19,2022Q4,INVERCAP,409882.71322588803
2022-11-19,2022Q4,QUINENCO,0.0
2022-11-20,2022Q4,ALMENDRAL,468274.590944316
2022-11-20,2022Q4,ANTARCHILE,5162940.9572960185
2022-11-20,2022Q4,IAM,615230.8754608729
2022-11-20,2022Q4,INVERCAP,409882.71322588803
2022-11-20,2022Q4,QUINENCO,0.0
2022-11-21,2022Q4,ALMENDRAL,480496.2256583237
2022-11-21,2022Q4,ANTARCHILE,5177817.9401608
2022-11-21,2022Q4,IAM,614646.3769042572
2022-11-21,2022Q4,INVERCAP,399489.49070352
2022-11-21,2022Q4,QUINENCO,0.0
2022-11-22,2022Q4,ALMENDRAL,478653.01716205344
2022-11-22,2022Q4,ANTARCHILE,5097703.828751726
2022-11-22,2022Q4,IAM,615261.6385428
2022-11-22,2022Q4,INVERCAP,392331.1586912391
2022-11-22,2022Q4,QUINENCO,0.0
2022-11-23,2022Q4,ALMENDRAL,470167.6158864313
2022-11-23,2022Q4,ANTARCHILE,5016275.372128996
2022-11-23,2022Q4,IAM,621414.254928228
2022-11-23,2022Q4,INVERCAP,389745.84458880004
2022-11-23,2022Q4,QUINENCO,0.0
2022-11-24,2022Q4,ALMENDRAL,464953.49455463997
2022-11-24,2022Q4,ANTARCHILE,4999207.813908122
2022-11-24,2022Q4,IAM,630212.49635939
2022-11-24,2022Q4,INVERCAP,393643.30303468806
2022-11-24,2022Q4,QUINENCO,0.0
2022-11-25,2022Q4,ALMENDRAL,461632.398164964
2022-11-25,2022Q4,ANTARCHILE,5020967.219076439
2022-11-25,2022Q4,IAM,633719.487699084
2022-11-25,2022Q4,INVERCAP,404017.0382648266
2022-11-25,2022Q4,QUINENCO,0.0
2022-11-26,2022Q4,ALMENDRAL,461632.398164964
2022-11-26,2022Q4,ANTARCHILE,5020967.219076439
2022-11-26,2022Q4,IAM,633719.487699084
2022-11-26,2022Q4,INVERCAP,404017.0382648266
2022-11-26,2022Q4,QUINENCO,0.0
2022-11-27,2022Q4,ALMENDRAL,461632.398164964
2022-11-27,2022Q4,ANTARCHILE,5020967.219076439
2022-11-27,2022Q4,IAM,633719.487699084
2022-11-27,2022Q4,INVERCAP,404017.0382648266
2022-11-27,2022Q4,QUINENCO,0.0
2022-11-28,2022Q4,ALMENDRAL,450340.67044006556
2022-11-28,2022Q4,ANTARCHILE,4971263.507423622
2022-11-28,2022Q4,IAM,636795.795891798
2022-11-28,2022Q4,INVERCAP,392993.72662704
2022-11-28,2022Q4,QUINENCO,0.0
2022-11-29,2022Q4,ALMENDRAL,447335.07820740883
2022-11-29,2022Q4,ANTARCHILE,4918844.636704781
2022-11-29,2022Q4,IAM,634642.3801568982
2022-11-29,2022Q4,INVERCAP,415728.90089472
2022-11-29,2022Q4,QUINENCO,0.0
2022-11-30,2022Q4,ALMENDRAL,435893.901144975
2022-11-30,2022Q4,ANTARCHILE,5066982.86952362
2022-11-30,2022Q4,IAM,633719.487699084
2022-11-30,2022Q4,INVERCAP,424173.394194144
2022-11-30,2022Q4,QUINENCO,0.0
2022-12-01,2022Q4,ALMENDRAL,420118.69329401397
2022-12-01,2022Q4,ANTARCHILE,5005618.419981114
2022-12-01,2022Q4,IAM,633719.487699084
2022-12-01,2022Q4,INVERCAP,444635.051035056
2022-12-01,2022Q4,QUINENCO,0.0
2022-12-02,2022Q4,ALMENDRAL,428753.5439071716
2022-12-02,2022Q4,ANTARCHILE,4995429.591163109
2022-12-02,2022Q4,IAM,636795.795891798
2022-12-02,2022Q4,INVERCAP,452170.13736377284
2022-12-02,2022Q4,QUINENCO,0.0
2022-12-03,2022Q4,ALMENDRAL,428753.5439071716
2022-12-03,2022Q4,ANTARCHILE,4995429.591163109
2022-12-03,2022Q4,IAM,636795.795891798
2022-12-03,2022Q4,INVERCAP,452170.13736377284
2022-12-03,2022Q4,QUINENCO,0.0
2022-12-04,2022Q4,ALMENDRAL,428753.5439071716
2022-12-04,2022Q4,ANTARCHILE,4995429.591163109
2022-12-04,2022Q4,IAM,636795.795891798
2022-12-04,2022Q4,INVERCAP,452170.13736377284
2022-12-04,2022Q4,QUINENCO,0.0
2022-12-05,2022Q4,ALMENDRAL,430248.0372825258
2022-12-05,2022Q4,ANTARCHILE,4948940.097490032
2022-12-05,2022Q4,IAM,636795.795891798
2022-12-05,2022Q4,INVERCAP,483934.42369776004
2022-12-05,2022Q4,QUINENCO,0.0
2022-12-06,2022Q4,ALMENDRAL,439696.556511154
2022-12-06,2022Q4,ANTARCHILE,4936633.076950467
2022-12-06,2022Q4,IAM,636488.1650725265
2022-12-06,2022Q4,INVERCAP,468994.16632185597
2022-12-06,2022Q4,QUINENCO,0.0
2022-12-07,2022Q4,ALMENDRAL,434233.352950137
2022-12-07,2022Q4,ANTARCHILE,4920849.8556845905
2022-12-07,2022Q4,IAM,636795.795891798
2022-12-07,2022Q4,INVERCAP,451455.60331536003
2022-12-07,2022Q4,QUINENCO,0.0
2022-12-08,2022Q4,ALMENDRAL,434233.352950137
2022-12-08,2022Q4,ANTARCHILE,4920849.8556845905
2022-12-08,2022Q4,IAM,636795.795891798
2022-12-08,2022Q4,INVERCAP,451455.60331536003
2022-12-08,2022Q4,QUINENCO,0.0
2022-12-09,2022Q4,ALMENDRAL,434233.352950137
2022-12-09,2022Q4,ANTARCHILE,5010106.582812342
2022-12-09,2022Q4,IAM,640210.4979857106
2022-12-09,2022Q4,INVERCAP,472235.5525960195
2022-12-09,2022Q4,QUINENCO,0.0
2022-12-10,2022Q4,ALMENDRAL,434233.352950137
2022-12-10,2022Q4,ANTARCHILE,5010106.582812342
2022-12-10,2022Q4,IAM,640210.4979857106
2022-12-10,2022Q4,INVERCAP,472235.5525960195
2022-12-10,2022Q4,QUINENCO,0.0
2022-12-11,2022Q4,ALMENDRAL,434233.352950137
2022-12-11,2022Q4,ANTARCHILE,5010106.582812342
2022-12-11,2022Q4,IAM,640210.4979857106
2022-12-11,2022Q4,INVERCAP,472235.5525960195
2022-12-11,2022Q4,QUINENCO,0.0
2022-12-12,2022Q4,ALMENDRAL,435545.186024059
2022-12-12,2022Q4,ANTARCHILE,4937570.937533891
2022-12-12,2022Q4,IAM,636795.795891798
2022-12-12,2022Q4,INVERCAP,470228.3614963872
2022-12-12,2022Q4,QUINENCO,0.0
2022-12-13,2022Q4,ALMENDRAL,435063.627047556
2022-12-13,2022Q4,ANTARCHILE,4884696.362584036
2022-12-13,2022Q4,IAM,630643.17950637
2022-12-13,2022Q4,INVERCAP,461205.7451941565
2022-12-13,2022Q4,QUINENCO,0.0
2022-12-14,2022Q4,ALMENDRAL,444877.46687904856
2022-12-14,2022Q4,ANTARCHILE,4824160.5457655145
2022-12-14,2022Q4,IAM,630643.17950637
2022-12-14,2022Q4,INVERCAP,464447.13146832003
2022-12-14,2022Q4,QUINENCO,0.0
2022-12-15,2022Q4,ALMENDRAL,452549.19953920017
2022-12-15,2022Q4,ANTARCHILE,4771117.465019037
2022-12-15,2022Q4,IAM,630643.17950637
2022-12-15,2022Q4,INVERCAP,445674.37328729284
2022-12-15,2022Q4,QUINENCO,0.0
2022-12-16,2022Q4,ALMENDRAL,461798.4529844478
2022-12-16,2022Q4,ANTARCHILE,4846577.123540659
2022-12-16,2022Q4,IAM,630612.4164244429
2022-12-16,2022Q4,INVERCAP,433917.04030886403
2022-12-16,2022Q4,QUINENCO,0.0
2022-12-17,2022Q4,ALMENDRAL,461798.4529844478
2022-12-17,2022Q4,ANTARCHILE,4846577.123540659
2022-12-17,2022Q4,IAM,630612.4164244429
2022-12-17,2022Q4,INVERCAP,433917.04030886403
2022-12-17,2022Q4,QUINENCO,0.0
2022-12-18,2022Q4,ALMENDRAL,461798.4529844478
2022-12-18,2022Q4,ANTARCHILE,4846577.123540659
2022-12-18,2022Q4,IAM,630612.4164244429
2022-12-18,2022Q4,INVERCAP,433917.04030886403
2022-12-18,2022Q4,QUINENCO,0.0
2022-12-19,2022Q4,ALMENDRAL,467494.13329274213
2022-12-19,2022Q4,ANTARCHILE,4888251.834892773
2022-12-19,2022Q4,IAM,627566.871313656
2022-12-19,2022Q4,INVERCAP,425927.25049479364
2022-12-19,2022Q4,QUINENCO,0.0
2022-12-20,2022Q4,ALMENDRAL,473090.1807093462
2022-12-20,2022Q4,ANTARCHILE,5132301.29664569
2022-12-20,2022Q4,IAM,618337.9467355141
2022-12-20,2022Q4,INVERCAP,444894.88159811526
2022-12-20,2022Q4,QUINENCO,0.0
2022-12-21,2022Q4,ALMENDRAL,464970.1000365883
2022-12-21,2022Q4,ANTARCHILE,5033562.7264656145
2022-12-21,2022Q4,IAM,612185.330350086
2022-12-21,2022Q4,INVERCAP,459575.30841096
2022-12-21,2022Q4,QUINENCO,0.0
2022-12-22,2022Q4,ALMENDRAL,486540.62108753395
2022-12-22,2022Q4,ANTARCHILE,5141353.012244858
2022-12-22,2022Q4,IAM,606001.9508827309
2022-12-22,2022Q4,INVERCAP,451254.23462898907
2022-12-22,2022Q4,QUINENCO,0.0
2022-12-23,2022Q4,ALMENDRAL,492651.43844453787
2022-12-23,2022Q4,ANTARCHILE,5198399.0931679765
2022-12-23,2022Q4,IAM,611477.7794657617
2022-12-23,2022Q4,INVERCAP,459120.6049256064
2022-12-23,2022Q4,QUINENCO,0.0
2022-12-24,2022Q4,ALMENDRAL,492651.43844453787
2022-12-24,2022Q4,ANTARCHILE,5198399.0931679765
2022-12-24,2022Q4,IAM,611477.7794657617
2022-12-24,2022Q4,INVERCAP,459120.6049256064
2022-12-24,2022Q4,QUINENCO,0.0
2022-12-25,2022Q4,ALMENDRAL,492651.43844453787
2022-12-25,2022Q4,ANTARCHILE,5198399.0931679765
2022-12-25,2022Q4,IAM,611477.7794657617
2022-12-25,2022Q4,INVERCAP,459120.6049256064
2022-12-25,2022Q4,QUINENCO,0.0
2022-12-26,2022Q4,ALMENDRAL,476012.74553226103
2022-12-26,2022Q4,ANTARCHILE,5138215.850107144
2022-12-26,2022Q4,IAM,599880.09757923
2022-12-26,2022Q4,INVERCAP,455047.76084965345
2022-12-26,2022Q4,QUINENCO,0.0
2022-12-27,2022Q4,ALMENDRAL,469935.139139154
2022-12-27,2022Q4,ANTARCHILE,5143932.62809345
2022-12-27,2022Q4,IAM,594958.0044708877
2022-12-27,2022Q4,INVERCAP,459562.31688280706
2022-12-27,2022Q4,QUINENCO,0.0
2022-12-28,2022Q4,ALMENDRAL,466614.042749478
2022-12-28,2022Q4,ANTARCHILE,5218296.260356893
2022-12-28,2022Q4,IAM,593727.481193802
2022-12-28,2022Q4,INVERCAP,451462.0990794365
2022-12-28,2022Q4,QUINENCO,0.0
2022-12-29,2022Q4,ALMENDRAL,481558.97650302
2022-12-29,2022Q4,ANTARCHILE,5139530.1953208
2022-12-29,2022Q4,IAM,615230.8754608729
2022-12-29,2022Q4,INVERCAP,454053.908945952
2022-12-29,2022Q4,QUINENCO,0.0
2022-12-30,2022Q4,ALMENDRAL,486540.62108753395
2022-12-30,2022Q4,ANTARCHILE,5164204.012190555
2022-12-30,2022Q4,IAM,602648.7749526727
2022-12-30,2022Q4,INVERCAP,451455.60331536003
2022-12-30,2022Q4,QUINENCO,0.0
2022-12-31,2022Q4,ALMENDRAL,486540.62108753395
2022-12-31,2022Q4,ANTARCHILE,5164204.012190555
2022-12-31,2022Q4,IAM,602648.7749526727
2022-12-31,2022Q4,INVERCAP,451455.60331536003
2022-12-31,2022Q4,QUINENCO,0.0
2023-01-01,2023Q1,ALMENDRAL,486540.62108753395
2023-01-01,2023Q1,ANTARCHILE,5164204.012190555
2023-01-01,2023Q1,IAM,602648.7749526727
2023-01-01,2023Q1,INVERCAP,451455.60331536003
2023-01-01,2023Q1,QUINENCO,0.0
2023-01-02,2023Q1,ALMENDRAL,486540.62108753395
2023-01-02,2023Q1,ANTARCHILE,5164204.012190555
2023-01-02,2023Q1,IAM,602648.7749526727
2023-01-02,2023Q1,INVERCAP,451455.60331536003
2023-01-02,2023Q1,QUINENCO,0.0
2023-01-03,2023Q1,ALMENDRAL,471728.53118957905
2023-01-03,2023Q1,ANTARCHILE,5034990.594256107
2023-01-03,2023Q1,IAM,592496.9579167165
2023-01-03,2023Q1,INVERCAP,446297.96663863497
2023-01-03,2023Q1,QUINENCO,0.0
2023-01-04,2023Q1,ALMENDRAL,468357.61835405783
2023-01-04,2023Q1,ANTARCHILE,4927469.179171326
2023-01-04,2023Q1,IAM,590866.5145745779
2023-01-04,2023Q1,INVERCAP,443738.6355925018
2023-01-04,2023Q1,QUINENCO,0.0
2023-01-05,2023Q1,ALMENDRAL,471097.52287554054
2023-01-05,2023Q1,ANTARCHILE,4972182.903503713
2023-01-05,2023Q1,IAM,593296.7980468221
2023-01-05,2023Q1,INVERCAP,431968.31108592
2023-01-05,2023Q1,QUINENCO,0.0
2023-01-06,2023Q1,ALMENDRAL,474684.30697639065
2023-01-06,2023Q1,ANTARCHILE,4999166.726947464
2023-01-06,2023Q1,IAM,589082.2558228038
2023-01-06,2023Q1,INVERCAP,435216.19312416
2023-01-06,2023Q1,QUINENCO,0.0
2023-01-07,2023Q1,ALMENDRAL,474684.30697639065
2023-01-07,2023Q1,ANTARCHILE,4999166.726947464
2023-01-07,2023Q1,IAM,589082.2558228038
2023-01-07,2023Q1,INVERCAP,435216.19312416
2023-01-07,2023Q1,QUINENCO,0.0
2023-01-08,2023Q1,ALMENDRAL,474684.30697639065
2023-01-08,2023Q1,ANTARCHILE,4999166.726947464
2023-01-08,2023Q1,IAM,589082.2558228038
2023-01-08,2023Q1,INVERCAP,435216.19312416
2023-01-08,2023Q1,QUINENCO,0.0
2023-01-09,2023Q1,ALMENDRAL,466630.6482314263
2023-01-09,2023Q1,ANTARCHILE,4997427.424341585
2023-01-09,2023Q1,IAM,584867.7135987857
2023-01-09,2023Q1,INVERCAP,449182.085888592
2023-01-09,2023Q1,QUINENCO,0.0
2023-01-10,2023Q1,ALMENDRAL,475614.2139654999
2023-01-10,2023Q1,ANTARCHILE,5022476.385444709
2023-01-10,2023Q1,IAM,587574.864808374
2023-01-10,2023Q1,INVERCAP,464447.13146832003
2023-01-10,2023Q1,QUINENCO,0.0
2023-01-11,2023Q1,ALMENDRAL,484547.96325372835
2023-01-11,2023Q1,ANTARCHILE,5053171.029314824
2023-01-11,2023Q1,IAM,590712.6991649423
2023-01-11,2023Q1,INVERCAP,476334.3797282784
2023-01-11,2023Q1,QUINENCO,0.0
2023-01-12,2023Q1,ALMENDRAL,479732.37348869815
2023-01-12,2023Q1,ANTARCHILE,5047268.894952233
2023-01-12,2023Q1,IAM,596803.789386516
2023-01-12,2023Q1,INVERCAP,473541.201175392
2023-01-12,2023Q1,QUINENCO,0.0
2023-01-13,2023Q1,ALMENDRAL,478420.54041477613
2023-01-13,2023Q1,ANTARCHILE,4979499.009397669
2023-01-13,2023Q1,IAM,591912.4593601007
