Date,Date_quarter,ID,Holding,pct_holding,Price,eqy_shares_total
2022-11-04,2022Q4,COPEC,ANTARCHILE,0.6082,6499.0,1303.380178
2022-11-05,2022Q4,COPEC,ANTARCHILE,0.6082,6499.0,1303.380178
2022-11-06,2022Q4,COPEC,ANTARCHILE,0.6082,6499.0,1303.380178
2022-11-07,2022Q4,COPEC,ANTARCHILE,0.6082,6660.0,1303.380178
2022-11-08,2022Q4,COPEC,ANTARCHILE,0.6082,6889.9,1303.380178
2022-11-09,2022Q4,COPEC,ANTARCHILE,0.6082,6850.0,1303.380178
2022-11-10,2022Q4,COPEC,ANTARCHILE,0.6082,6710.1,1303.380178
2022-11-11,2022Q4,COPEC,ANTARCHILE,0.6082,6585.0,1303.380178
2022-11-12,2022Q4,COPEC,ANTARCHILE,0.6082,6585.0,1303.380178
2022-11-13,2022Q4,COPEC,ANTARCHILE,0.6082,6585.0,1303.380178
2022-11-14,2022Q4,COPEC,ANTARCHILE,0.6082,6560.0,1303.380178
2022-11-15,2022Q4,COPEC,ANTARCHILE,0.6082,6385.0,1303.380178
2022-11-16,2022Q4,COPEC,ANTARCHILE,0.6082,6360.0,1303.380178
2022-11-17,2022Q4,COPEC,ANTARCHILE,0.6082,6389.9,1303.380178
2022-11-18,2022Q4,COPEC,ANTARCHILE,0.6082,6330.0,1303.380178
2022-11-19,2022Q4,COPEC,ANTARCHILE,0.6082,6330.0,1303.380178
2022-11-20,2022Q4,COPEC,ANTARCHILE,0.6082,6330.0,1303.380178
2022-11-21,2022Q4,COPEC,ANTARCHILE,0.6082,6350.0,1303.380178
2022-11-22,2022Q4,COPEC,ANTARCHILE,0.6082,6250.0,1303.380178
2022-11-23,2022Q4,COPEC,ANTARCHILE,0.6082,6150.0,1303.380178
2022-11-24,2022Q4,COPEC,ANTARCHILE,0.6082,6130.0,1303.380178
2022-11-25,2022Q4,COPEC,ANTARCHILE,0.6082,6160.0,1303.380178
2022-11-26,2022Q4,COPEC,ANTARCHILE,0.6082,6160.0,1303.380178
2022-11-27,2022Q4,COPEC,ANTARCHILE,0.6082,6160.0,1303.380178
2022-11-28,2022Q4,COPEC,ANTARCHILE,0.6082,6099.0,1303.380178
2022-11-29,2022Q4,COPEC,ANTARCHILE,0.6082,6035.0,1303.380178
2022-11-30,2022Q4,COPEC,ANTARCHILE,0.6082,6224.0,1303.380178
2022-12-01,2022Q4,COPEC,ANTARCHILE,0.6082,6140.0,1303.380178
2022-12-02,2022Q4,COPEC,ANTARCHILE,0.6082,6125.0,1303.380178
2022-12-03,2022Q4,COPEC,ANTARCHILE,0.6082,6125.0,1303.380178
2022-12-04,2022Q4,COPEC,ANTARCHILE,0.6082,6125.0,1303.380178
2022-12-05,2022Q4,COPEC,ANTARCHILE,0.6082,6065.1,1303.380178
2022-12-06,2022Q4,COPEC,ANTARCHILE,0.6082,6050.0,1303.380178
2022-12-07,2022Q4,COPEC,ANTARCHILE,0.6082,6035.0,1303.380178
2022-12-08,2022Q4,COPEC,ANTARCHILE,0.6082,6035.0,1303.380178
2022-12-09,2022Q4,COPEC,ANTARCHILE,0.6082,6148.0,1303.380178
2022-12-10,2022Q4,COPEC,ANTARCHILE,0.6082,6148.0,1303.380178
2022-12-11,2022Q4,COPEC,ANTARCHILE,0.6082,6148.0,1303.380178
2022-12-12,2022Q4,COPEC,ANTARCHILE,0.6082,6065.0,1303.380178
2022-12-13,2022Q4,COPEC,ANTARCHILE,0.6082,6000.0,1303.380178
2022-12-14,2022Q4,COPEC,ANTARCHILE,0.6082,5920.0,1303.380178
2022-12-15,2022Q4,COPEC,ANTARCHILE,0.6082,5855.0,1303.380178
2022-12-16,2022Q4,COPEC,ANTARCHILE,0.6082,5950.0,1303.380178
2022-12-17,2022Q4,COPEC,ANTARCHILE,0.6082,5950.0,1303.380178
2022-12-18,2022Q4,COPEC,ANTARCHILE,0.6082,5950.0,1303.380178
2022-12-19,2022Q4,COPEC,ANTARCHILE,0.6082,6000.0,1303.380178
2022-12-20,2022Q4,COPEC,ANTARCHILE,0.6082,6300.0,1303.380178
2022-12-21,2022Q4,COPEC,ANTARCHILE,0.6082,6171.0,1303.380178
2022-12-22,2022Q4,COPEC,ANTARCHILE,0.6082,6304.0,1303.380178
2022-12-23,2022Q4,COPEC,ANTARCHILE,0.6082,6374.9,1303.380178
2022-12-24,2022Q4,COPEC,ANTARCHILE,0.6082,6374.9,1303.380178
2022-12-25,2022Q4,COPEC,ANTARCHILE,0.6082,6374.9,1303.380178
2022-12-26,2022Q4,COPEC,ANTARCHILE,0.6082,6300.0,1303.380178
2022-12-27,2022Q4,COPEC,ANTARCHILE,0.6082,6306.0,1303.380178
2022-12-28,2022Q4,COPEC,ANTARCHILE,0.6082,6400.0,1303.380178
2022-12-29,2022Q4,COPEC,ANTARCHILE,0.6082,6300.0,1303.380178
2022-12-30,2022Q4,COPEC,ANTARCHILE,0.6082,6329.0,1303.380178
2022-12-31,2022Q4,COPEC,ANTARCHILE,0.6082,6329.0,1303.380178
2023-01-01,2023Q1,COPEC,ANTARCHILE,0.6082,6329.0,1303.380178
2023-01-02,2023Q1,COPEC,ANTARCHILE,0.6082,6329.0,1303.380178
2023-01-03,2023Q1,COPEC,ANTARCHILE,0.6082,6165.0,1303.380178
2023-01-04,2023Q1,COPEC,ANTARCHILE,0.6082,6031.0,1303.380178
2023-01-05,2023Q1,COPEC,ANTARCHILE,0.6082,6089.0,1303.380178
2023-01-06,2023Q1,COPEC,ANTARCHILE,0.6082,6120.0,1303.380178
2023-01-07,2023Q1,COPEC,ANTARCHILE,0.6082,6120.0,1303.380178
2023-01-08,2023Q1,COPEC,ANTARCHILE,0.6082,6120.0,1303.380178
2023-01-09,2023Q1,COPEC,ANTARCHILE,0.6082,6115.0,1303.380178
2023-01-10,2023Q1,COPEC,ANTARCHILE,0.6082,6150.0,1303.380178
2023-01-11,2023Q1,COPEC,ANTARCHILE,0.6082,6186.0,1303.380178
2023-01-12,2023Q1,COPEC,ANTARCHILE,0.6082,6180.0,1303.380178
2023-01-13,2023Q1,COPEC,ANTARCHILE,0.6082,6093.0,1303.380178
2023-01-14,2023Q1,COPEC,ANTARCHILE,0.6082,6093.0,1303.380178
2023-01-15,2023Q1,COPEC,ANTARCHILE,0.6082,6093.0,1303.380178
2023-01-16,2023Q1,COPEC,ANTARCHILE,0.6082,6095.0,1303.380178
2023-01-17,2023Q1,COPEC,ANTARCHILE,0.6082,6140.0,1303.380178
2023-01-18,2023Q1,COPEC,ANTARCHILE,0.6082,6136.0,1303.380178
2023-01-19,2023Q1,COPEC,ANTARCHILE,0.6082,6156.0,1303.380178
2023-01-20,2023Q1,COPEC,ANTARCHILE,0.6082,6267.0,1303.380178
2023-01-21,2023Q1,COPEC,ANTARCHILE,0.6082,6267.0,1303.380178
2023-01-22,2023Q1,COPEC,ANTARCHILE,0.6082,6267.0,1303.380178
2023-01-23,2023Q1,COPEC,ANTARCHILE,0.6082,6261.8,1303.380178
2023-01-24,2023Q1,COPEC,ANTARCHILE,0.6082,6082.0,1303.380178
2023-01-25,2023Q1,COPEC,ANTARCHILE,0.6082,6058.4,1303.380178
2023-01-26,2023Q1,COPEC,ANTARCHILE,0.6082,6111.0,1303.380178
2023-01-27,2023Q1,COPEC,ANTARCHILE,0.6082,6120.0,1303.380178
2023-01-28,2023Q1,COPEC,ANTARCHILE,0.6082,6120.0,1303.380178
2023-01-29,2023Q1,COPEC,ANTARCHILE,0.6082,6120.0,1303.380178
2023-01-30,2023Q1,COPEC,ANTARCHILE,0.6082,6085.0,1303.380178
2023-01-31,2023Q1,COPEC,ANTARCHILE,0.6082,6005.0,1303.380178
2023-02-01,2023Q1,COPEC,ANTARCHILE,0.6082,6045.0,1303.380178
2023-02-02,2023Q1,COPEC,ANTARCHILE,0.6082,6034.8,1303.380178
2023-02-03,2023Q1,COPEC,ANTARCHILE,0.6082,5930.0,1303.380178
2023-02-04,2023Q1,COPEC,ANTARCHILE,0.6082,5930.0,1303.380178
2023-02-05,2023Q1,COPEC,ANTARCHILE,0.6082,5930.0,1303.380178
2023-02-06,2023Q1,COPEC,ANTARCHILE,0.6082,5926.6,1303.380178
2023-02-07,2023Q1,COPEC,ANTARCHILE,0.6082,5805.0,1303.380178
2023-02-08,2023Q1,COPEC,ANTARCHILE,0.6082,5859.8,1303.380178
2023-02-09,2023Q1,COPEC,ANTARCHILE,0.6082,5999.0,1303.380178
2023-02-10,2023Q1,COPEC,ANTARCHILE,0.6082,6075.0,1303.380178
2023-02-11,2023Q1,COPEC,ANTARCHILE,0.6082,6075.0,1303.380178
2023-02-12,2023Q1,COPEC,ANTARCHILE,0.6082,6075.0,1303.380178
2023-02-13,2023Q1,COPEC,ANTARCHILE,0.6082,5952.0,1303.380178
2023-02-14,2023Q1,COPEC,ANTARCHILE,0.6082,5850.0,1303.380178
2023-02-15,2023Q1,COPEC,ANTARCHILE,0.6082,5949.9,1303.380178
2023-02-16,2023Q1,COPEC,ANTARCHILE,0.6082,5974.0,1303.380178
2023-02-17,2023Q1,COPEC,ANTARCHILE,0.6082,5909.1,1303.380178
2023-02-18,2023Q1,COPEC,ANTARCHILE,0.6082,5909.1,1303.380178
2023-02-19,2023Q1,COPEC,ANTARCHILE,0.6082,5909.1,1303.380178
2023-02-20,2023Q1,COPEC,ANTARCHILE,0.6082,5944.1,1303.380178
2023-02-21,2023Q1,COPEC,ANTARCHILE,0.6082,5841.0,1303.380178
2023-02-22,2023Q1,COPEC,ANTARCHILE,0.6082,5831.0,1303.380178
2023-02-23,2023Q1,COPEC,ANTARCHILE,0.6082,5880.0,1303.380178
2023-02-24,2023Q1,COPEC,ANTARCHILE,0.6082,5930.0,1303.380178
2023-02-25,2023Q1,COPEC,ANTARCHILE,0.6082,5930.0,1303.380178
2023-02-26,2023Q1,COPEC,ANTARCHILE,0.6082,5930.0,1303.380178
2023-02-27,2023Q1,COPEC,ANTARCHILE,0.6082,6000.0,1303.380178
2023-02-28,2023Q1,COPEC,ANTARCHILE,0.6082,5980.0,1303.380178
2023-03-01,2023Q1,COPEC,ANTARCHILE,0.6082,5910.0,1303.380178
2023-03-02,2023Q1,COPEC,ANTARCHILE,0.6082,5965.0,1303.380178
2023-03-03,2023Q1,COPEC,ANTARCHILE,0.6082,5925.1,1303.380178
2023-03-04,2023Q1,COPEC,ANTARCHILE,0.6082,5925.1,1303.380178
2023-03-05,2023Q1,COPEC,ANTARCHILE,0.6082,5925.1,1303.380178
2023-03-06,2023Q1,COPEC,ANTARCHILE,0.6082,5904.0,1303.380178
2023-03-07,2023Q1,COPEC,ANTARCHILE,0.6082,5878.0,1303.380178
2023-03-08,2023Q1,COPEC,ANTARCHILE,0.6082,5870.0,1303.380178
2023-03-09,2023Q1,COPEC,ANTARCHILE,0.6082,5870.0,1303.380178
2023-03-10,2023Q1,COPEC,ANTARCHILE,0.6082,5857.0,1303.380178
2023-03-11,2023Q1,COPEC,ANTARCHILE,0.6082,5857.0,1303.380178
2023-03-12,2023Q1,COPEC,ANTARCHILE,0.6082,5857.0,1303.380178
2023-03-13,2023Q1,COPEC,ANTARCHILE,0.6082,5790.0,1303.380178
2023-03-14,2023Q1,COPEC,ANTARCHILE,0.6082,5670.0,1303.380178
2023-03-15,2023Q1,COPEC,ANTARCHILE,0.6082,5525.0,1303.380178
2023-03-16,2023Q1,COPEC,ANTARCHILE,0.6082,5700.0,1303.380178
2023-03-17,2023Q1,COPEC,ANTARCHILE,0.6082,5615.0,1303.380178
2023-03-18,2023Q1,COPEC,ANTARCHILE,0.6082,5615.0,1303.380178
2023-03-19,2023Q1,COPEC,ANTARCHILE,0.6082,5615.0,1303.380178
2023-03-20,2023Q1,COPEC,ANTARCHILE,0.6082,5630.0,1303.380178
2023-03-21,2023Q1,COPEC,ANTARCHILE,0.6082,5760.0,1303.380178
2023-03-22,2023Q1,COPEC,ANTARCHILE,0.6082,5800.0,1303.380178
2023-03-23,2023Q1,COPEC,ANTARCHILE,0.6082,5809.0,1303.380178
2023-03-24,2023Q1,COPEC,ANTARCHILE,0.6082,5675.0,1303.380178
2023-03-25,2023Q1,COPEC,ANTARCHILE,0.6082,5675.0,1303.380178
2023-03-26,2023Q1,COPEC,ANTARCHILE,0.6082,5675.0,1303.380178
2023-03-27,2023Q1,COPEC,ANTARCHILE,0.6082,5562.0,1303.380178
2023-03-28,2023Q1,COPEC,ANTARCHILE,0.6082,5488.9,1303.380178
2023-03-29,2023Q1,COPEC,ANTARCHILE,0.6082,5535.0,1303.380178
2023-03-30,2023Q1,COPEC,ANTARCHILE,0.6082,5560.0,1303.380178
2023-03-31,2023Q1,COPEC,ANTARCHILE,0.6082,5610.0,1303.380178
2023-04-01,2023Q2,COPEC,ANTARCHILE,0.6082,5610.0,1303.380178
2023-04-02,2023Q2,COPEC,ANTARCHILE,0.6082,5610.0,1303.380178
2023-04-03,2023Q2,COPEC,ANTARCHILE,0.6082,5506.0,1303.380178
2023-04-04,2023Q2,COPEC,ANTARCHILE,0.6082,5465.0,1303.380178
2023-04-05,2023Q2,COPEC,ANTARCHILE,0.6082,5500.0,1303.380178
2023-04-06,2023Q2,COPEC,ANTARCHILE,0.6082,5531.2,1303.380178
2023-04-07,2023Q2,COPEC,ANTARCHILE,0.6082,5531.2,1303.380178
2023-04-08,2023Q2,COPEC,ANTARCHILE,0.6082,5531.2,1303.380178
2023-04-09,2023Q2,COPEC,ANTARCHILE,0.6082,5531.2,1303.380178
2023-04-10,2023Q2,COPEC,ANTARCHILE,0.6082,5515.0,1303.380178
2023-04-11,2023Q2,COPEC,ANTARCHILE,0.6082,5500.0,1303.380178
2023-04-12,2023Q2,COPEC,ANTARCHILE,0.6082,5620.0,1303.380178
2023-04-13,2023Q2,COPEC,ANTARCHILE,0.6082,5701.1,1303.380178
2023-04-14,2023Q2,COPEC,ANTARCHILE,0.6082,5774.0,1303.380178
2023-04-15,2023Q2,COPEC,ANTARCHILE,0.6082,5774.0,1303.380178
2023-04-16,2023Q2,COPEC,ANTARCHILE,0.6082,5774.0,1303.380178
2023-04-17,2023Q2,COPEC,ANTARCHILE,0.6082,5848.0,1303.380178
2023-04-18,2023Q2,COPEC,ANTARCHILE,0.6082,5795.0,1303.380178
2023-04-19,2023Q2,COPEC,ANTARCHILE,0.6082,5750.0,1303.380178
2023-04-20,2023Q2,COPEC,ANTARCHILE,0.6082,5635.0,1303.380178
2023-04-21,2023Q2,COPEC,ANTARCHILE,0.6082,5585.0,1303.380178
2023-04-22,2023Q2,COPEC,ANTARCHILE,0.6082,5585.0,1303.380178
2023-04-23,2023Q2,COPEC,ANTARCHILE,0.6082,5585.0,1303.380178
2023-04-24,2023Q2,COPEC,ANTARCHILE,0.6082,5515.0,1303.380178
2023-04-25,2023Q2,COPEC,ANTARCHILE,0.6082,5585.4,1303.380178
2023-04-26,2023Q2,COPEC,ANTARCHILE,0.6082,5600.0,1303.380178
2023-04-27,2023Q2,COPEC,ANTARCHILE,0.6082,5650.0,1303.380178
2023-04-28,2023Q2,COPEC,ANTARCHILE,0.6082,5617.0,1303.380178
2023-04-29,2023Q2,COPEC,ANTARCHILE,0.6082,5617.0,1303.380178
2023-04-30,2023Q2,COPEC,ANTARCHILE,0.6082,5617.0,1303.380178
2023-05-01,2023Q2,COPEC,ANTARCHILE,0.6082,5617.0,1303.380178
2023-05-02,2023Q2,COPEC,ANTARCHILE,0.6082,5554.0,1303.380178
2023-05-03,2023Q2,COPEC,ANTARCHILE,0.6082,5520.0,1303.380178
2023-05-04,2023Q2,COPEC,ANTARCHILE,0.6082,5500.0,1303.380178
2023-05-05,2023Q2,COPEC,ANTARCHILE,0.6082,5600.0,1303.380178
2023-05-06,2023Q2,COPEC,ANTARCHILE,0.6082,5600.0,1303.380178
2023-05-07,2023Q2,COPEC,ANTARCHILE,0.6082,5600.0,1303.380178
2023-05-08,2023Q2,COPEC,ANTARCHILE,0.6082,5520.0,1303.380178
2023-05-09,2023Q2,COPEC,ANTARCHILE,0.6082,5470.0,1303.380178
2023-05-10,2023Q2,COPEC,ANTARCHILE,0.6082,5492.0,1303.380178
2023-05-11,2023Q2,COPEC,ANTARCHILE,0.6082,5480.0,1303.380178
2023-05-12,2023Q2,COPEC,ANTARCHILE,0.6082,5500.0,1303.380178
2023-05-13,2023Q2,COPEC,ANTARCHILE,0.6082,5500.0,1303.380178
2023-05-14,2023Q2,COPEC,ANTARCHILE,0.6082,5500.0,1303.380178
2023-05-15,2023Q2,COPEC,ANTARCHILE,0.6082,5437.0,1303.380178
2023-05-16,2023Q2,COPEC,ANTARCHILE,0.6082,5467.0,1303.380178
2023-05-17,2023Q2,COPEC,ANTARCHILE,0.6082,5540.0,1303.380178
2023-05-18,2023Q2,COPEC,ANTARCHILE,0.6082,5740.0,1303.380178
2023-05-19,2023Q2,COPEC,ANTARCHILE,0.6082,5910.0,1303.380178
2023-05-20,2023Q2,COPEC,ANTARCHILE,0.6082,5910.0,1303.380178
2023-05-21,2023Q2,COPEC,ANTARCHILE,0.6082,5910.0,1303.380178
2023-05-22,2023Q2,COPEC,ANTARCHILE,0.6082,6065.0,1303.380178
2023-05-23,2023Q2,COPEC,ANTARCHILE,0.6082,6100.0,1303.380178
2023-05-24,2023Q2,COPEC,ANTARCHILE,0.6082,6138.0,1303.380178
2023-05-25,2023Q2,COPEC,ANTARCHILE,0.6082,6130.0,1303.380178
2023-05-26,2023Q2,COPEC,ANTARCHILE,0.6082,6126.0,1303.380178
2023-05-27,2023Q2,COPEC,ANTARCHILE,0.6082,6126.0,1303.380178
2023-05-28,2023Q2,COPEC,ANTARCHILE,0.6082,6126.0,1303.380178
2023-05-29,2023Q2,COPEC,ANTARCHILE,0.6082,6060.0,1303.380178
2023-05-30,2023Q2,COPEC,ANTARCHILE,0.6082,5952.0,1303.380178
2023-05-31,2023Q2,COPEC,ANTARCHILE,0.6082,5850.0,1303.380178
2023-06-01,2023Q2,COPEC,ANTARCHILE,0.6082,5850.0,1303.380178
2023-06-02,2023Q2,COPEC,ANTARCHILE,0.6082,6000.0,1303.380178
2023-06-03,2023Q2,COPEC,ANTARCHILE,0.6082,6000.0,1303.380178
2023-06-04,2023Q2,COPEC,ANTARCHILE,0.6082,6000.0,1303.380178
2023-06-05,2023Q2,COPEC,ANTARCHILE,0.6082,5880.0,1303.380178
2023-06-06,2023Q2,COPEC,ANTARCHILE,0.6082,5900.0,1303.380178
2023-06-07,2023Q2,COPEC,ANTARCHILE,0.6082,5830.0,1303.380178
2023-06-08,2023Q2,COPEC,ANTARCHILE,0.6082,5845.1,1303.380178
2023-06-09,2023Q2,COPEC,ANTARCHILE,0.6082,5869.0,1303.380178
2023-06-10,2023Q2,COPEC,ANTARCHILE,0.6082,5869.0,1303.380178
2023-06-11,2023Q2,COPEC,ANTARCHILE,0.6082,5869.0,1303.380178
2023-06-12,2023Q2,COPEC,ANTARCHILE,0.6082,5884.0,1303.380178
2023-06-13,2023Q2,COPEC,ANTARCHILE,0.6082,5840.0,1303.380178
2023-06-14,2023Q2,COPEC,ANTARCHILE,0.6082,5845.0,1303.380178
2023-06-15,2023Q2,COPEC,ANTARCHILE,0.6082,5841.0,1303.380178
2023-06-16,2023Q2,COPEC,ANTARCHILE,0.6082,5825.0,1303.380178
2023-06-17,2023Q2,COPEC,ANTARCHILE,0.6082,5825.0,1303.380178
2023-06-18,2023Q2,COPEC,ANTARCHILE,0.6082,5825.0,1303.380178
2023-06-19,2023Q2,COPEC,ANTARCHILE,0.6082,5840.0,1303.380178
2023-06-20,2023Q2,COPEC,ANTARCHILE,0.6082,6070.0,1303.380178
2023-06-21,2023Q2,COPEC,ANTARCHILE,0.6082,6070.0,1303.380178
2023-06-22,2023Q2,COPEC,ANTARCHILE,0.6082,6150.0,1303.380178
2023-06-23,2023Q2,COPEC,ANTARCHILE,0.6082,5950.0,1303.380178
2023-06-24,2023Q2,COPEC,ANTARCHILE,0.6082,5950.0,1303.380178
2023-06-25,2023Q2,COPEC,ANTARCHILE,0.6082,5950.0,1303.380178
2023-06-26,2023Q2,COPEC,ANTARCHILE,0.6082,5950.0,1303.380178
2023-06-27,2023Q2,COPEC,ANTARCHILE,0.6082,5785.0,1303.380178
2023-06-28,2023Q2,COPEC,ANTARCHILE,0.6082,5865.0,1303.380178
2023-06-29,2023Q2,COPEC,ANTARCHILE,0.6082,5950.0,1303.380178
2023-06-30,2023Q2,COPEC,ANTARCHILE,0.6082,5950.0,1303.380178
2023-07-01,2023Q3,COPEC,ANTARCHILE,0.6082,5950.0,1303.380178
2023-07-02,2023Q3,COPEC,ANTARCHILE,0.6082,5950.0,1303.380178
2023-07-03,2023Q3,COPEC,ANTARCHILE,0.6082,5994.0,1303.380178
2023-07-04,2023Q3,COPEC,ANTARCHILE,0.6082,5935.1,1303.380178
2023-07-05,2023Q3,COPEC,ANTARCHILE,0.6082,5866.0,1303.380178
2023-07-06,2023Q3,COPEC,ANTARCHILE,0.6082,5825.0,1303.380178
2023-07-07,2023Q3,COPEC,ANTARCHILE,0.6082,5995.0,1303.380178
2023-07-08,2023Q3,COPEC,ANTARCHILE,0.6082,5995.0,1303.380178
2023-07-09,2023Q3,COPEC,ANTARCHILE,0.6082,5995.0,1303.380178
2023-07-10,2023Q3,COPEC,ANTARCHILE,0.6082,5872.0,1303.380178
2023-07-11,2023Q3,COPEC,ANTARCHILE,0.6082,5914.0,1303.380178
2023-07-12,2023Q3,COPEC,ANTARCHILE,0.6082,5980.0,1303.380178
2023-07-13,2023Q3,COPEC,ANTARCHILE,0.6082,6000.0,1303.380178
2023-07-14,2023Q3,COPEC,ANTARCHILE,0.6082,6030.0,1303.380178
2023-07-15,2023Q3,COPEC,ANTARCHILE,0.6082,6030.0,1303.380178
2023-07-16,2023Q3,COPEC,ANTARCHILE,0.6082,6030.0,1303.380178
2023-07-17,2023Q3,COPEC,ANTARCHILE,0.6082,6200.0,1303.380178
2023-07-18,2023Q3,COPEC,ANTARCHILE,0.6082,6300.0,1303.380178
2023-07-19,2023Q3,COPEC,ANTARCHILE,0.6082,6368.0,1303.380178
2023-07-20,2023Q3,COPEC,ANTARCHILE,0.6082,6400.0,1303.380178
2023-07-21,2023Q3,COPEC,ANTARCHILE,0.6082,6450.0,1303.380178
2023-07-22,2023Q3,COPEC,ANTARCHILE,0.6082,6450.0,1303.380178
2023-07-23,2023Q3,COPEC,ANTARCHILE,0.6082,6450.0,1303.380178
2023-07-24,2023Q3,COPEC,ANTARCHILE,0.6082,6489.8,1303.380178
2023-07-25,2023Q3,COPEC,ANTARCHILE,0.6082,6350.0,1303.380178
2023-07-26,2023Q3,COPEC,ANTARCHILE,0.6082,6294.7,1303.380178
2023-07-27,2023Q3,COPEC,ANTARCHILE,0.6082,6190.0,1303.380178
2023-07-28,2023Q3,COPEC,ANTARCHILE,0.6082,6099.0,1303.380178
2023-07-29,2023Q3,COPEC,ANTARCHILE,0.6082,6099.0,1303.380178
2023-07-30,2023Q3,COPEC,ANTARCHILE,0.6082,6099.0,1303.380178
2023-07-31,2023Q3,COPEC,ANTARCHILE,0.6082,6435.0,1303.380178
2023-08-01,2023Q3,COPEC,ANTARCHILE,0.6082,6718.0,1303.380178
2023-08-02,2023Q3,COPEC,ANTARCHILE,0.6082,6540.0,1303.380178
2023-08-03,2023Q3,COPEC,ANTARCHILE,0.6082,6500.0,1303.380178
2023-08-04,2023Q3,COPEC,ANTARCHILE,0.6082,6550.0,1303.380178
2023-08-05,2023Q3,COPEC,ANTARCHILE,0.6082,6550.0,1303.380178
2023-08-06,2023Q3,COPEC,ANTARCHILE,0.6082,6550.0,1303.380178
2023-08-07,2023Q3,COPEC,ANTARCHILE,0.6082,6530.0,1303.380178
2023-08-08,2023Q3,COPEC,ANTARCHILE,0.6082,6458.0,1303.380178
2023-08-09,2023Q3,COPEC,ANTARCHILE,0.6082,6600.0,1303.380178
2023-08-10,2023Q3,COPEC,ANTARCHILE,0.6082,6612.0,1303.380178
2023-08-11,2023Q3,COPEC,ANTARCHILE,0.6082,6600.0,1303.380178
2023-08-12,2023Q3,COPEC,ANTARCHILE,0.6082,6600.0,1303.380178
2023-08-13,2023Q3,COPEC,ANTARCHILE,0.6082,6600.0,1303.380178
2023-08-14,2023Q3,COPEC,ANTARCHILE,0.6082,6559.0,1303.380178
2023-08-15,2023Q3,COPEC,ANTARCHILE,0.6082,6559.0,1303.380178
2023-08-16,2023Q3,COPEC,ANTARCHILE,0.6082,6545.0,1303.380178
2023-08-17,2023Q3,COPEC,ANTARCHILE,0.6082,6469.0,1303.380178
2023-08-18,2023Q3,COPEC,ANTARCHILE,0.6082,6400.0,1303.380178
2023-08-19,2023Q3,COPEC,ANTARCHILE,0.6082,6400.0,1303.380178
2023-08-20,2023Q3,COPEC,ANTARCHILE,0.6082,6400.0,1303.380178
2023-08-21,2023Q3,COPEC,ANTARCHILE,0.6082,6205.0,1303.380178
2023-08-22,2023Q3,COPEC,ANTARCHILE,0.6082,6318.0,1303.380178
2023-08-23,2023Q3,COPEC,ANTARCHILE,0.6082,6320.0,1303.380178
2023-08-24,2023Q3,COPEC,ANTARCHILE,0.6082,6140.0,1303.380178
2023-08-25,2023Q3,COPEC,ANTARCHILE,0.6082,6112.0,1303.380178
2023-08-26,2023Q3,COPEC,ANTARCHILE,0.6082,6112.0,1303.380178
2023-08-27,2023Q3,COPEC,ANTARCHILE,0.6082,6112.0,1303.380178
2023-08-28,2023Q3,COPEC,ANTARCHILE,0.6082,6140.0,1303.380178
2023-08-29,2023Q3,COPEC,ANTARCHILE,0.6082,6242.5,1303.380178
2023-08-30,2023Q3,COPEC,ANTARCHILE,0.6082,6300.0,1303.380178
2023-08-31,2023Q3,COPEC,ANTARCHILE,0.6082,6158.0,1303.380178
2023-09-01,2023Q3,COPEC,ANTARCHILE,0.6082,6030.0,1303.380178
2023-09-02,2023Q3,COPEC,ANTARCHILE,0.6082,6030.0,1303.380178
2023-09-03,2023Q3,COPEC,ANTARCHILE,0.6082,6030.0,1303.380178
2023-09-04,2023Q3,COPEC,ANTARCHILE,0.6082,5975.0,1303.380178
2023-09-05,2023Q3,COPEC,ANTARCHILE,0.6082,5895.0,1303.380178
2023-09-06,2023Q3,COPEC,ANTARCHILE,0.6082,5995.0,1303.380178
2023-09-07,2023Q3,COPEC,ANTARCHILE,0.6082,5915.0,1303.380178
2023-09-08,2023Q3,COPEC,ANTARCHILE,0.6082,5923.2,1303.380178
2023-09-09,2023Q3,COPEC,ANTARCHILE,0.6082,5923.2,1303.380178
2023-09-10,2023Q3,COPEC,ANTARCHILE,0.6082,5923.2,1303.380178
2023-09-11,2023Q3,COPEC,ANTARCHILE,0.6082,5931.0,1303.380178
2023-09-12,2023Q3,COPEC,ANTARCHILE,0.6082,5972.0,1303.380178
2023-09-13,2023Q3,COPEC,ANTARCHILE,0.6082,6080.0,1303.380178
2023-09-14,2023Q3,COPEC,ANTARCHILE,0.6082,6048.0,1303.380178
2023-09-15,2023Q3,COPEC,ANTARCHILE,0.6082,6001.0,1303.380178
2023-09-16,2023Q3,COPEC,ANTARCHILE,0.6082,6001.0,1303.380178
2023-09-17,2023Q3,COPEC,ANTARCHILE,0.6082,6001.0,1303.380178
2023-09-18,2023Q3,COPEC,ANTARCHILE,0.6082,6001.0,1303.380178
2023-09-19,2023Q3,COPEC,ANTARCHILE,0.6082,6001.0,1303.380178
2023-09-20,2023Q3,COPEC,ANTARCHILE,0.6082,6197.0,1303.380178
2023-09-21,2023Q3,COPEC,ANTARCHILE,0.6082,6249.0,1303.380178
2023-09-22,2023Q3,COPEC,ANTARCHILE,0.6082,6130.0,1303.380178
2023-09-23,2023Q3,COPEC,ANTARCHILE,0.6082,6130.0,1303.380178
